2022-05-17 09:10:49.754 [background-preinit] INFO  org.hibernate.validator.internal.util.Version - HV000001: Hibernate Validator 6.0.21.Final
2022-05-17 18:55:16.742 [http-nio-9998-exec-9] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=1c87253ca8aa8fc966a2443eeaac0fc1&bigname=内科&intro=心内科门诊&sign=e30222a5efcbad4377150495c66c2baf&hoscode=1000_01&depname=心内科门诊&depcode=200003975&timestamp=1652784916736&
2022-05-17 18:55:16.827 [http-nio-9998-exec-9] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2022-05-17 18:55:16.832 [http-nio-9998-exec-9] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=1c87253ca8aa8fc966a2443eeaac0fc1&bigname=内科&intro=心内科门诊(西院)&sign=e30222a5efcbad4377150495c66c2baf&hoscode=1000_01&depname=心内科门诊(西院)&depcode=200003976&timestamp=1652784916829&
2022-05-17 18:55:17.113 [http-nio-9998-exec-9] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2022-05-17 18:55:17.117 [http-nio-9998-exec-9] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=1c87253ca8aa8fc966a2443eeaac0fc1&bigname=内科&intro=心内科高血压专科门诊&sign=e30222a5efcbad4377150495c66c2baf&hoscode=1000_01&depname=心内科高血压专科门诊&depcode=200003977&timestamp=1652784917115&
2022-05-17 18:55:17.195 [http-nio-9998-exec-9] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2022-05-17 18:55:17.205 [http-nio-9998-exec-9] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=1c87253ca8aa8fc966a2443eeaac0fc1&bigname=内科&intro=特需心内科门诊&sign=e30222a5efcbad4377150495c66c2baf&hoscode=1000_01&depname=特需心内科门诊&depcode=200003978&timestamp=1652784917202&
2022-05-17 18:55:17.300 [http-nio-9998-exec-9] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2022-05-17 18:55:17.308 [http-nio-9998-exec-9] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=1c87253ca8aa8fc966a2443eeaac0fc1&bigname=内科&intro=神经科门诊&sign=e30222a5efcbad4377150495c66c2baf&hoscode=1000_01&depname=神经科门诊&depcode=200004005&timestamp=1652784917304&
2022-05-17 18:55:17.405 [http-nio-9998-exec-9] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2022-05-17 18:55:17.410 [http-nio-9998-exec-9] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=1c87253ca8aa8fc966a2443eeaac0fc1&bigname=内科&intro=神经科门诊(西院)&sign=e30222a5efcbad4377150495c66c2baf&hoscode=1000_01&depname=神经科门诊(西院)&depcode=200004006&timestamp=1652784917408&
2022-05-17 18:55:17.581 [http-nio-9998-exec-9] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2022-05-17 18:55:17.588 [http-nio-9998-exec-9] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=1c87253ca8aa8fc966a2443eeaac0fc1&bigname=内科&intro=神经内科癫痫门诊&sign=e30222a5efcbad4377150495c66c2baf&hoscode=1000_01&depname=神经内科癫痫门诊&depcode=200004007&timestamp=1652784917583&
2022-05-17 18:55:17.671 [http-nio-9998-exec-9] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2022-05-17 18:55:17.675 [http-nio-9998-exec-9] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=1c87253ca8aa8fc966a2443eeaac0fc1&bigname=内科&intro=特需神经科门诊2&sign=e30222a5efcbad4377150495c66c2baf&hoscode=1000_01&depname=特需神经科门诊2&depcode=200004010&timestamp=1652784917673&
2022-05-17 18:55:17.766 [http-nio-9998-exec-9] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2022-05-17 18:55:17.772 [http-nio-9998-exec-9] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=1c87253ca8aa8fc966a2443eeaac0fc1&bigname=内科&intro=消化内科门诊&sign=e30222a5efcbad4377150495c66c2baf&hoscode=1000_01&depname=消化内科门诊&depcode=200003997&timestamp=1652784917768&
2022-05-17 18:55:17.851 [http-nio-9998-exec-9] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2022-05-17 18:55:17.855 [http-nio-9998-exec-9] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=1c87253ca8aa8fc966a2443eeaac0fc1&bigname=内科&intro=消化内科门诊(西院)&sign=e30222a5efcbad4377150495c66c2baf&hoscode=1000_01&depname=消化内科门诊(西院)&depcode=200003998&timestamp=1652784917853&
2022-05-17 18:55:17.934 [http-nio-9998-exec-9] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2022-05-17 18:55:17.941 [http-nio-9998-exec-9] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=1c87253ca8aa8fc966a2443eeaac0fc1&bigname=内科&intro=早期胃癌专科门诊&sign=e30222a5efcbad4377150495c66c2baf&hoscode=1000_01&depname=早期胃癌专科门诊&depcode=200003999&timestamp=1652784917937&
2022-05-17 18:55:18.233 [http-nio-9998-exec-9] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2022-05-17 18:55:18.241 [http-nio-9998-exec-9] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=1c87253ca8aa8fc966a2443eeaac0fc1&bigname=内科&intro=特需消化内科门诊&sign=e30222a5efcbad4377150495c66c2baf&hoscode=1000_01&depname=特需消化内科门诊&depcode=200004000&timestamp=1652784918238&
2022-05-17 18:55:18.323 [http-nio-9998-exec-9] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2022-05-17 18:55:18.327 [http-nio-9998-exec-9] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=1c87253ca8aa8fc966a2443eeaac0fc1&bigname=内科&intro=内分泌科门诊&sign=e30222a5efcbad4377150495c66c2baf&hoscode=1000_01&depname=内分泌科门诊&depcode=200004001&timestamp=1652784918325&
2022-05-17 18:55:18.417 [http-nio-9998-exec-9] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2022-05-17 18:55:18.422 [http-nio-9998-exec-9] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=1c87253ca8aa8fc966a2443eeaac0fc1&bigname=内科&intro=特需内分泌科门诊&sign=e30222a5efcbad4377150495c66c2baf&hoscode=1000_01&depname=特需内分泌科门诊&depcode=200004003&timestamp=1652784918419&
2022-05-17 18:55:18.589 [http-nio-9998-exec-9] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2022-05-17 18:55:18.596 [http-nio-9998-exec-9] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=1c87253ca8aa8fc966a2443eeaac0fc1&bigname=内科&intro=免疫内科门诊&sign=e30222a5efcbad4377150495c66c2baf&hoscode=1000_01&depname=免疫内科门诊&depcode=200003989&timestamp=1652784918591&
2022-05-17 18:55:18.676 [http-nio-9998-exec-9] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2022-05-17 18:55:18.680 [http-nio-9998-exec-9] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=1c87253ca8aa8fc966a2443eeaac0fc1&bigname=内科&intro=免疫内科门诊(西院)&sign=e30222a5efcbad4377150495c66c2baf&hoscode=1000_01&depname=免疫内科门诊(西院)&depcode=200003990&timestamp=1652784918678&
2022-05-17 18:55:18.761 [http-nio-9998-exec-9] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2022-05-17 18:55:18.767 [http-nio-9998-exec-9] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=1c87253ca8aa8fc966a2443eeaac0fc1&bigname=内科&intro=特需免疫内科门诊&sign=e30222a5efcbad4377150495c66c2baf&hoscode=1000_01&depname=特需免疫内科门诊&depcode=200003991&timestamp=1652784918763&
2022-05-17 18:55:18.855 [http-nio-9998-exec-9] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2022-05-17 18:55:18.859 [http-nio-9998-exec-9] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=1c87253ca8aa8fc966a2443eeaac0fc1&bigname=内科&intro=特需免疫内科门诊(西院)&sign=e30222a5efcbad4377150495c66c2baf&hoscode=1000_01&depname=特需免疫内科门诊(西院)&depcode=200003992&timestamp=1652784918857&
2022-05-17 18:55:18.942 [http-nio-9998-exec-9] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2022-05-17 18:55:18.946 [http-nio-9998-exec-9] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=1c87253ca8aa8fc966a2443eeaac0fc1&bigname=内科&intro=呼吸内科门诊&sign=e30222a5efcbad4377150495c66c2baf&hoscode=1000_01&depname=呼吸内科门诊&depcode=200003993&timestamp=1652784918944&
2022-05-17 18:55:19.247 [http-nio-9998-exec-9] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2022-05-17 18:55:19.251 [http-nio-9998-exec-9] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=1c87253ca8aa8fc966a2443eeaac0fc1&bigname=内科&intro=呼吸内科门诊(西院)&sign=e30222a5efcbad4377150495c66c2baf&hoscode=1000_01&depname=呼吸内科门诊(西院)&depcode=200003994&timestamp=1652784919249&
2022-05-17 18:55:19.356 [http-nio-9998-exec-9] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2022-05-17 18:55:19.361 [http-nio-9998-exec-9] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=1c87253ca8aa8fc966a2443eeaac0fc1&bigname=内科&intro=戒烟门诊&sign=e30222a5efcbad4377150495c66c2baf&hoscode=1000_01&depname=戒烟门诊&depcode=200003995&timestamp=1652784919359&
2022-05-17 18:55:19.440 [http-nio-9998-exec-9] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2022-05-17 18:55:19.445 [http-nio-9998-exec-9] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=1c87253ca8aa8fc966a2443eeaac0fc1&bigname=内科&intro=特需呼吸内科门诊&sign=e30222a5efcbad4377150495c66c2baf&hoscode=1000_01&depname=特需呼吸内科门诊&depcode=200003996&timestamp=1652784919443&
2022-05-17 18:55:19.599 [http-nio-9998-exec-9] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2022-05-17 18:55:19.605 [http-nio-9998-exec-9] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=1c87253ca8aa8fc966a2443eeaac0fc1&bigname=内科&intro=肾内科门诊&sign=e30222a5efcbad4377150495c66c2baf&hoscode=1000_01&depname=肾内科门诊&depcode=200003979&timestamp=1652784919602&
2022-05-17 18:55:19.688 [http-nio-9998-exec-9] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2022-05-17 18:55:19.692 [http-nio-9998-exec-9] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=1c87253ca8aa8fc966a2443eeaac0fc1&bigname=内科&intro=肾内科门诊(西院)&sign=e30222a5efcbad4377150495c66c2baf&hoscode=1000_01&depname=肾内科门诊(西院)&depcode=200003980&timestamp=1652784919690&
2022-05-17 18:55:19.791 [http-nio-9998-exec-9] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2022-05-17 18:55:19.796 [http-nio-9998-exec-9] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=1c87253ca8aa8fc966a2443eeaac0fc1&bigname=内科&intro=特需肾内科门诊&sign=e30222a5efcbad4377150495c66c2baf&hoscode=1000_01&depname=特需肾内科门诊&depcode=200003981&timestamp=1652784919793&
2022-05-17 18:55:19.879 [http-nio-9998-exec-9] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2022-05-17 18:55:19.883 [http-nio-9998-exec-9] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=1c87253ca8aa8fc966a2443eeaac0fc1&bigname=内科&intro=血液科门诊&sign=e30222a5efcbad4377150495c66c2baf&hoscode=1000_01&depname=血液科门诊&depcode=200003982&timestamp=1652784919881&
2022-05-17 18:55:19.963 [http-nio-9998-exec-9] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2022-05-17 18:55:19.968 [http-nio-9998-exec-9] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=1c87253ca8aa8fc966a2443eeaac0fc1&bigname=内科&intro=血友病门诊(西院)&sign=e30222a5efcbad4377150495c66c2baf&hoscode=1000_01&depname=血友病门诊(西院)&depcode=200003983&timestamp=1652784919965&
2022-05-17 18:55:20.257 [http-nio-9998-exec-9] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2022-05-17 18:55:20.261 [http-nio-9998-exec-9] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=1c87253ca8aa8fc966a2443eeaac0fc1&bigname=内科&intro=特需血液内科门诊&sign=e30222a5efcbad4377150495c66c2baf&hoscode=1000_01&depname=特需血液内科门诊&depcode=200003984&timestamp=1652784920259&
2022-05-17 18:55:20.339 [http-nio-9998-exec-9] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2022-05-17 18:55:20.344 [http-nio-9998-exec-9] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=1c87253ca8aa8fc966a2443eeaac0fc1&bigname=内科&intro=感染内科门诊&sign=e30222a5efcbad4377150495c66c2baf&hoscode=1000_01&depname=感染内科门诊&depcode=200003985&timestamp=1652784920341&
2022-05-17 18:55:20.428 [http-nio-9998-exec-9] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2022-05-17 18:55:20.434 [http-nio-9998-exec-9] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=1c87253ca8aa8fc966a2443eeaac0fc1&bigname=内科&intro=感染内科热病门诊&sign=e30222a5efcbad4377150495c66c2baf&hoscode=1000_01&depname=感染内科热病门诊&depcode=200003986&timestamp=1652784920430&
2022-05-17 18:55:20.518 [http-nio-9998-exec-9] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2022-05-17 18:55:20.531 [http-nio-9998-exec-9] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=1c87253ca8aa8fc966a2443eeaac0fc1&bigname=内科&intro=感染内科免疫功能低下门诊&sign=e30222a5efcbad4377150495c66c2baf&hoscode=1000_01&depname=感染内科免疫功能低下门诊&depcode=200003987&timestamp=1652784920524&
2022-05-17 18:55:20.687 [http-nio-9998-exec-9] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2022-05-17 18:55:20.693 [http-nio-9998-exec-9] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=1c87253ca8aa8fc966a2443eeaac0fc1&bigname=内科&intro=特需感染内科门诊&sign=e30222a5efcbad4377150495c66c2baf&hoscode=1000_01&depname=特需感染内科门诊&depcode=200003988&timestamp=1652784920690&
2022-05-17 18:55:20.772 [http-nio-9998-exec-9] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2022-05-17 18:55:20.777 [http-nio-9998-exec-9] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=1c87253ca8aa8fc966a2443eeaac0fc1&bigname=内科&intro=老年综合门诊&sign=e30222a5efcbad4377150495c66c2baf&hoscode=1000_01&depname=老年综合门诊&depcode=200003973&timestamp=1652784920774&
2022-05-17 18:55:20.925 [http-nio-9998-exec-9] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2022-05-17 18:55:20.931 [http-nio-9998-exec-9] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=1c87253ca8aa8fc966a2443eeaac0fc1&bigname=内科&intro=特需老年综合门诊&sign=e30222a5efcbad4377150495c66c2baf&hoscode=1000_01&depname=特需老年综合门诊&depcode=200003974&timestamp=1652784920928&
2022-05-17 18:55:21.013 [http-nio-9998-exec-9] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2022-05-17 18:55:21.018 [http-nio-9998-exec-9] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=1c87253ca8aa8fc966a2443eeaac0fc1&bigname=内科&intro=内科门诊&sign=e30222a5efcbad4377150495c66c2baf&hoscode=1000_01&depname=内科门诊&depcode=200003972&timestamp=1652784921015&
2022-05-17 18:55:21.318 [http-nio-9998-exec-9] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2022-05-17 18:55:21.345 [http-nio-9998-exec-9] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=1c87253ca8aa8fc966a2443eeaac0fc1&bigname=内科&intro=普通内科门诊&sign=e30222a5efcbad4377150495c66c2baf&hoscode=1000_01&depname=普通内科门诊&depcode=200004018&timestamp=1652784921331&
2022-05-17 18:55:21.439 [http-nio-9998-exec-9] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2022-05-17 18:55:21.443 [http-nio-9998-exec-9] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=1c87253ca8aa8fc966a2443eeaac0fc1&bigname=内科&intro=普通内科门诊(西院)&sign=e30222a5efcbad4377150495c66c2baf&hoscode=1000_01&depname=普通内科门诊(西院)&depcode=200004019&timestamp=1652784921441&
2022-05-17 18:55:21.525 [http-nio-9998-exec-9] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2022-05-17 18:55:21.530 [http-nio-9998-exec-9] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=1c87253ca8aa8fc966a2443eeaac0fc1&bigname=内科&intro=肿瘤内科门诊(西院)&sign=e30222a5efcbad4377150495c66c2baf&hoscode=1000_01&depname=肿瘤内科门诊(西院)&depcode=200004015&timestamp=1652784921527&
2022-05-17 18:55:21.698 [http-nio-9998-exec-9] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2022-05-17 18:55:21.702 [http-nio-9998-exec-9] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=1c87253ca8aa8fc966a2443eeaac0fc1&bigname=内科&intro=特需肿瘤内科门诊1&sign=e30222a5efcbad4377150495c66c2baf&hoscode=1000_01&depname=特需肿瘤内科门诊1&depcode=200004016&timestamp=1652784921700&
2022-05-17 18:55:21.787 [http-nio-9998-exec-9] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2022-05-17 18:55:21.792 [http-nio-9998-exec-9] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=1c87253ca8aa8fc966a2443eeaac0fc1&bigname=内科&intro=特需肿瘤内科门诊(西院)&sign=e30222a5efcbad4377150495c66c2baf&hoscode=1000_01&depname=特需肿瘤内科门诊(西院)&depcode=200004017&timestamp=1652784921789&
2022-05-17 18:55:21.872 [http-nio-9998-exec-9] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2022-05-17 18:55:21.878 [http-nio-9998-exec-9] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=1c87253ca8aa8fc966a2443eeaac0fc1&bigname=内科&intro=重症肌无力专科门诊&sign=e30222a5efcbad4377150495c66c2baf&hoscode=1000_01&depname=重症肌无力专科门诊&depcode=200004012&timestamp=1652784921874&
2022-05-17 18:55:21.965 [http-nio-9998-exec-9] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2022-05-17 18:55:21.968 [http-nio-9998-exec-9] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=1c87253ca8aa8fc966a2443eeaac0fc1&bigname=内科&intro=头疼专科门诊&sign=e30222a5efcbad4377150495c66c2baf&hoscode=1000_01&depname=头疼专科门诊&depcode=200004008&timestamp=1652784921967&
2022-05-17 18:55:22.052 [http-nio-9998-exec-9] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2022-05-17 18:55:22.056 [http-nio-9998-exec-9] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=1c87253ca8aa8fc966a2443eeaac0fc1&bigname=内科&intro=脑血管病专科门诊&sign=e30222a5efcbad4377150495c66c2baf&hoscode=1000_01&depname=脑血管病专科门诊&depcode=200004009&timestamp=1652784922054&
2022-05-17 18:55:22.355 [http-nio-9998-exec-9] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2022-05-17 18:55:22.359 [http-nio-9998-exec-9] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=1c87253ca8aa8fc966a2443eeaac0fc1&bigname=内科&intro=痴呆与脑白质病专科门诊&sign=e30222a5efcbad4377150495c66c2baf&hoscode=1000_01&depname=痴呆与脑白质病专科门诊&depcode=200004011&timestamp=1652784922357&
2022-05-17 18:55:22.540 [http-nio-9998-exec-9] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2022-05-17 18:55:22.546 [http-nio-9998-exec-9] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=1c87253ca8aa8fc966a2443eeaac0fc1&bigname=内科&intro=肝炎门诊&sign=e30222a5efcbad4377150495c66c2baf&hoscode=1000_01&depname=肝炎门诊&depcode=200004134&timestamp=1652784922542&
2022-05-17 18:55:22.630 [http-nio-9998-exec-9] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2022-05-17 18:55:22.638 [http-nio-9998-exec-9] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=cbc348c817edeffab9599ad12205fa78&bigname=外科&intro=特需血管外科门诊2&sign=e30222a5efcbad4377150495c66c2baf&hoscode=1000_01&depname=特需血管外科门诊2&depcode=200045976&timestamp=1652784922634&
2022-05-17 18:55:22.793 [http-nio-9998-exec-9] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2022-05-17 18:55:22.799 [http-nio-9998-exec-9] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=cbc348c817edeffab9599ad12205fa78&bigname=外科&intro=特需胸外科门诊2&sign=e30222a5efcbad4377150495c66c2baf&hoscode=1000_01&depname=特需胸外科门诊2&depcode=200040164&timestamp=1652784922795&
2022-05-17 18:55:22.912 [http-nio-9998-exec-9] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2022-05-17 18:55:22.917 [http-nio-9998-exec-9] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=cbc348c817edeffab9599ad12205fa78&bigname=外科&intro=乳腺外科乳癌化疗门诊(西院)&sign=e30222a5efcbad4377150495c66c2baf&hoscode=1000_01&depname=乳腺外科乳癌化疗门诊(西院)&depcode=200048287&timestamp=1652784922914&
2022-05-17 18:55:22.997 [http-nio-9998-exec-9] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2022-05-17 18:55:23.001 [http-nio-9998-exec-9] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=cbc348c817edeffab9599ad12205fa78&bigname=外科&intro=乳腺外科乳癌随访门诊(西院)&sign=e30222a5efcbad4377150495c66c2baf&hoscode=1000_01&depname=乳腺外科乳癌随访门诊(西院)&depcode=200048331&timestamp=1652784922999&
2022-05-17 18:55:23.086 [http-nio-9998-exec-9] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2022-05-17 18:55:23.090 [http-nio-9998-exec-9] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=cbc348c817edeffab9599ad12205fa78&bigname=外科&intro=特需整形外科门诊2&sign=e30222a5efcbad4377150495c66c2baf&hoscode=1000_01&depname=特需整形外科门诊2&depcode=200048412&timestamp=1652784923088&
2022-05-17 18:55:23.170 [http-nio-9998-exec-9] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2022-05-17 18:55:23.176 [http-nio-9998-exec-9] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=cbc348c817edeffab9599ad12205fa78&bigname=外科&intro=泌尿外科专项诊疗门诊&sign=e30222a5efcbad4377150495c66c2baf&hoscode=1000_01&depname=泌尿外科专项诊疗门诊&depcode=200048490&timestamp=1652784923172&
2022-05-17 18:55:23.481 [http-nio-9998-exec-9] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
