2022-05-31 08:54:26.367 [background-preinit] INFO  org.hibernate.validator.internal.util.Version - HV000001: Hibernate Validator 6.0.21.Final
2022-05-31 10:38:23.013 [http-nio-9998-exec-8] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2022-05-31 10:38:23.019 [http-nio-9998-exec-8] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=2feb85b952a4dcd6dbf832100f6ef595&bigname=五官&intro=特需口腔科门诊2&sign=e30222a5efcbad4377150495c66c2baf&hoscode=1000_01&depname=特需口腔科门诊2&depcode=200048529&timestamp=1653964703015&
2022-05-31 10:38:23.097 [http-nio-9998-exec-8] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2022-05-31 10:38:23.100 [http-nio-9998-exec-8] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=2feb85b952a4dcd6dbf832100f6ef595&bigname=五官&intro=皮肤科白癜风副教授门诊&sign=e30222a5efcbad4377150495c66c2baf&hoscode=1000_01&depname=皮肤科白癜风副教授门诊&depcode=200004107&timestamp=1653964703098&
2022-05-31 10:38:23.177 [http-nio-9998-exec-8] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2022-05-31 10:38:23.181 [http-nio-9998-exec-8] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=2feb85b952a4dcd6dbf832100f6ef595&bigname=五官&intro=皮肤科普通皮科门诊&sign=e30222a5efcbad4377150495c66c2baf&hoscode=1000_01&depname=皮肤科普通皮科门诊&depcode=200004108&timestamp=1653964703179&
2022-05-31 10:38:23.258 [http-nio-9998-exec-8] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2022-05-31 10:38:23.262 [http-nio-9998-exec-8] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=2feb85b952a4dcd6dbf832100f6ef595&bigname=五官&intro=美容皮肤科门诊&sign=e30222a5efcbad4377150495c66c2baf&hoscode=1000_01&depname=美容皮肤科门诊&depcode=200004119&timestamp=1653964703260&
2022-05-31 10:38:23.341 [http-nio-9998-exec-8] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2022-05-31 10:38:23.345 [http-nio-9998-exec-8] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=2feb85b952a4dcd6dbf832100f6ef595&bigname=五官&intro=眼科门诊&sign=e30222a5efcbad4377150495c66c2baf&hoscode=1000_01&depname=眼科门诊&depcode=200004086&timestamp=1653964703343&
2022-05-31 10:38:23.423 [http-nio-9998-exec-8] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2022-05-31 10:38:23.428 [http-nio-9998-exec-8] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=2feb85b952a4dcd6dbf832100f6ef595&bigname=五官&intro=眼科门诊(西院)&sign=e30222a5efcbad4377150495c66c2baf&hoscode=1000_01&depname=眼科门诊(西院)&depcode=200004087&timestamp=1653964703425&
2022-05-31 10:38:23.504 [http-nio-9998-exec-8] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2022-05-31 10:38:23.508 [http-nio-9998-exec-8] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=2feb85b952a4dcd6dbf832100f6ef595&bigname=五官&intro=特需眼科门诊&sign=e30222a5efcbad4377150495c66c2baf&hoscode=1000_01&depname=特需眼科门诊&depcode=200004088&timestamp=1653964703506&
2022-05-31 10:38:23.585 [http-nio-9998-exec-8] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2022-05-31 10:38:23.588 [http-nio-9998-exec-8] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=2feb85b952a4dcd6dbf832100f6ef595&bigname=五官&intro=眼科糖尿病视网膜病专科&sign=e30222a5efcbad4377150495c66c2baf&hoscode=1000_01&depname=眼科糖尿病视网膜病专科&depcode=200004089&timestamp=1653964703587&
2022-05-31 10:38:23.666 [http-nio-9998-exec-8] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2022-05-31 10:38:23.670 [http-nio-9998-exec-8] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=2feb85b952a4dcd6dbf832100f6ef595&bigname=五官&intro=口腔科门诊&sign=e30222a5efcbad4377150495c66c2baf&hoscode=1000_01&depname=口腔科门诊&depcode=200004096&timestamp=1653964703668&
2022-05-31 10:38:23.747 [http-nio-9998-exec-8] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2022-05-31 10:38:23.750 [http-nio-9998-exec-8] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=2feb85b952a4dcd6dbf832100f6ef595&bigname=五官&intro=口腔科门诊(西院)&sign=e30222a5efcbad4377150495c66c2baf&hoscode=1000_01&depname=口腔科门诊(西院)&depcode=200004097&timestamp=1653964703749&
2022-05-31 10:38:23.828 [http-nio-9998-exec-8] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2022-05-31 10:38:23.831 [http-nio-9998-exec-8] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=2feb85b952a4dcd6dbf832100f6ef595&bigname=五官&intro=口腔科住院医门诊&sign=e30222a5efcbad4377150495c66c2baf&hoscode=1000_01&depname=口腔科住院医门诊&depcode=200004101&timestamp=1653964703829&
2022-05-31 10:38:23.915 [http-nio-9998-exec-8] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2022-05-31 10:38:23.918 [http-nio-9998-exec-8] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=2feb85b952a4dcd6dbf832100f6ef595&bigname=五官&intro=口腔科洁牙门诊&sign=e30222a5efcbad4377150495c66c2baf&hoscode=1000_01&depname=口腔科洁牙门诊&depcode=200004098&timestamp=1653964703917&
2022-05-31 10:38:23.995 [http-nio-9998-exec-8] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2022-05-31 10:38:23.998 [http-nio-9998-exec-8] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=2feb85b952a4dcd6dbf832100f6ef595&bigname=五官&intro=特需口腔外科门诊&sign=e30222a5efcbad4377150495c66c2baf&hoscode=1000_01&depname=特需口腔外科门诊&depcode=200004099&timestamp=1653964703997&
2022-05-31 10:38:24.076 [http-nio-9998-exec-8] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2022-05-31 10:38:24.079 [http-nio-9998-exec-8] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=2feb85b952a4dcd6dbf832100f6ef595&bigname=五官&intro=口腔科特需门诊(西院)&sign=e30222a5efcbad4377150495c66c2baf&hoscode=1000_01&depname=口腔科特需门诊(西院)&depcode=200004100&timestamp=1653964704078&
2022-05-31 10:38:24.155 [http-nio-9998-exec-8] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2022-05-31 10:38:24.159 [http-nio-9998-exec-8] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=2feb85b952a4dcd6dbf832100f6ef595&bigname=五官&intro=耳鼻喉科门诊&sign=e30222a5efcbad4377150495c66c2baf&hoscode=1000_01&depname=耳鼻喉科门诊&depcode=200004090&timestamp=1653964704157&
2022-05-31 10:38:24.235 [http-nio-9998-exec-8] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2022-05-31 10:38:24.239 [http-nio-9998-exec-8] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=2feb85b952a4dcd6dbf832100f6ef595&bigname=五官&intro=耳鼻喉科门诊(西院)&sign=e30222a5efcbad4377150495c66c2baf&hoscode=1000_01&depname=耳鼻喉科门诊(西院)&depcode=200004091&timestamp=1653964704237&
2022-05-31 10:38:24.318 [http-nio-9998-exec-8] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2022-05-31 10:38:24.322 [http-nio-9998-exec-8] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=2feb85b952a4dcd6dbf832100f6ef595&bigname=五官&intro=特需耳鼻喉科门诊&sign=e30222a5efcbad4377150495c66c2baf&hoscode=1000_01&depname=特需耳鼻喉科门诊&depcode=200004093&timestamp=1653964704320&
2022-05-31 10:38:24.400 [http-nio-9998-exec-8] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2022-05-31 10:38:24.403 [http-nio-9998-exec-8] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=2feb85b952a4dcd6dbf832100f6ef595&bigname=五官&intro=皮科门诊&sign=e30222a5efcbad4377150495c66c2baf&hoscode=1000_01&depname=皮科门诊&depcode=200004102&timestamp=1653964704401&
2022-05-31 10:38:24.482 [http-nio-9998-exec-8] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2022-05-31 10:38:24.487 [http-nio-9998-exec-8] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=2feb85b952a4dcd6dbf832100f6ef595&bigname=五官&intro=皮科门诊(西院)&sign=e30222a5efcbad4377150495c66c2baf&hoscode=1000_01&depname=皮科门诊(西院)&depcode=200004103&timestamp=1653964704483&
2022-05-31 10:38:24.565 [http-nio-9998-exec-8] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2022-05-31 10:38:24.568 [http-nio-9998-exec-8] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=2feb85b952a4dcd6dbf832100f6ef595&bigname=五官&intro=皮肤科性病门诊&sign=e30222a5efcbad4377150495c66c2baf&hoscode=1000_01&depname=皮肤科性病门诊&depcode=200004104&timestamp=1653964704566&
2022-05-31 10:38:24.647 [http-nio-9998-exec-8] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2022-05-31 10:38:24.651 [http-nio-9998-exec-8] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=2feb85b952a4dcd6dbf832100f6ef595&bigname=五官&intro=特需皮肤科门诊&sign=e30222a5efcbad4377150495c66c2baf&hoscode=1000_01&depname=特需皮肤科门诊&depcode=200004106&timestamp=1653964704649&
2022-05-31 10:38:24.727 [http-nio-9998-exec-8] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2022-05-31 10:38:24.732 [http-nio-9998-exec-8] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=7dafa91626a45481feefb3d1a84c7984&bigname=中医科&intro=特需中医科门诊2&sign=e30222a5efcbad4377150495c66c2baf&hoscode=1000_01&depname=特需中医科门诊2&depcode=200041040&timestamp=1653964704729&
2022-05-31 10:38:24.811 [http-nio-9998-exec-8] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2022-05-31 10:38:24.814 [http-nio-9998-exec-8] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=7dafa91626a45481feefb3d1a84c7984&bigname=中医科&intro=卫干门诊(中医科)&sign=e30222a5efcbad4377150495c66c2baf&hoscode=1000_01&depname=卫干门诊(中医科)&depcode=200048480&timestamp=1653964704812&
2022-05-31 10:38:24.893 [http-nio-9998-exec-8] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2022-05-31 10:38:24.897 [http-nio-9998-exec-8] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=7dafa91626a45481feefb3d1a84c7984&bigname=中医科&intro=中医科针灸室(西院)&sign=e30222a5efcbad4377150495c66c2baf&hoscode=1000_01&depname=中医科针灸室(西院)&depcode=200004112&timestamp=1653964704895&
2022-05-31 10:38:24.977 [http-nio-9998-exec-8] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2022-05-31 10:38:24.982 [http-nio-9998-exec-8] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=7dafa91626a45481feefb3d1a84c7984&bigname=中医科&intro=中医科针灸室&sign=e30222a5efcbad4377150495c66c2baf&hoscode=1000_01&depname=中医科针灸室&depcode=200004110&timestamp=1653964704979&
2022-05-31 10:38:25.059 [http-nio-9998-exec-8] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2022-05-31 10:38:25.063 [http-nio-9998-exec-8] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=7dafa91626a45481feefb3d1a84c7984&bigname=中医科&intro=中医科门诊&sign=e30222a5efcbad4377150495c66c2baf&hoscode=1000_01&depname=中医科门诊&depcode=200004109&timestamp=1653964705060&
2022-05-31 10:38:25.141 [http-nio-9998-exec-8] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2022-05-31 10:38:25.145 [http-nio-9998-exec-8] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=7dafa91626a45481feefb3d1a84c7984&bigname=中医科&intro=中医科门诊(西院)&sign=e30222a5efcbad4377150495c66c2baf&hoscode=1000_01&depname=中医科门诊(西院)&depcode=200004111&timestamp=1653964705143&
2022-05-31 10:38:25.223 [http-nio-9998-exec-8] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2022-05-31 10:38:25.227 [http-nio-9998-exec-8] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=7dafa91626a45481feefb3d1a84c7984&bigname=中医科&intro=特需中医科门诊1&sign=e30222a5efcbad4377150495c66c2baf&hoscode=1000_01&depname=特需中医科门诊1&depcode=200004113&timestamp=1653964705224&
2022-05-31 10:38:25.306 [http-nio-9998-exec-8] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2022-05-31 10:38:25.309 [http-nio-9998-exec-8] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=4dcb42d3a6ca39589f20bcd160903ae9&bigname=营养科&intro=临床营养科西院门诊&sign=e30222a5efcbad4377150495c66c2baf&hoscode=1000_01&depname=临床营养科西院门诊&depcode=200048262&timestamp=1653964705308&
2022-05-31 10:38:25.389 [http-nio-9998-exec-8] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2022-05-31 10:38:25.392 [http-nio-9998-exec-8] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=4dcb42d3a6ca39589f20bcd160903ae9&bigname=营养科&intro=特需营养科门诊1&sign=e30222a5efcbad4377150495c66c2baf&hoscode=1000_01&depname=特需营养科门诊1&depcode=200047302&timestamp=1653964705390&
2022-05-31 10:38:25.469 [http-nio-9998-exec-8] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2022-05-31 10:38:25.472 [http-nio-9998-exec-8] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=4dcb42d3a6ca39589f20bcd160903ae9&bigname=营养科&intro=营养科咨询门诊&sign=e30222a5efcbad4377150495c66c2baf&hoscode=1000_01&depname=营养科咨询门诊&depcode=200004133&timestamp=1653964705470&
2022-05-31 10:38:25.550 [http-nio-9998-exec-8] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2022-05-31 10:38:25.554 [http-nio-9998-exec-8] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=a4e171f4cf9b6816acdfb9ae62c414d7&bigname=专科&intro=多发性硬化专科门诊&sign=e30222a5efcbad4377150495c66c2baf&hoscode=1000_01&depname=多发性硬化专科门诊&depcode=200040878&timestamp=1653964705552&
2022-05-31 10:38:25.633 [http-nio-9998-exec-8] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2022-05-31 10:38:25.636 [http-nio-9998-exec-8] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=a4e171f4cf9b6816acdfb9ae62c414d7&bigname=专科&intro=运动障碍病专科门诊&sign=e30222a5efcbad4377150495c66c2baf&hoscode=1000_01&depname=运动障碍病专科门诊&depcode=200040182&timestamp=1653964705635&
2022-05-31 10:38:25.714 [http-nio-9998-exec-8] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2022-05-31 10:38:25.718 [http-nio-9998-exec-8] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=a4e171f4cf9b6816acdfb9ae62c414d7&bigname=专科&intro=特需病理科门诊&sign=e30222a5efcbad4377150495c66c2baf&hoscode=1000_01&depname=特需病理科门诊&depcode=200048482&timestamp=1653964705715&
2022-05-31 10:38:25.793 [http-nio-9998-exec-8] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2022-05-31 10:38:25.796 [http-nio-9998-exec-8] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=a4e171f4cf9b6816acdfb9ae62c414d7&bigname=专科&intro=病理科门诊&sign=e30222a5efcbad4377150495c66c2baf&hoscode=1000_01&depname=病理科门诊&depcode=200048483&timestamp=1653964705795&
2022-05-31 10:38:25.874 [http-nio-9998-exec-8] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2022-05-31 10:38:25.878 [http-nio-9998-exec-8] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=a4e171f4cf9b6816acdfb9ae62c414d7&bigname=专科&intro=麻醉科门诊&sign=e30222a5efcbad4377150495c66c2baf&hoscode=1000_01&depname=麻醉科门诊&depcode=200004057&timestamp=1653964705876&
2022-05-31 10:38:25.955 [http-nio-9998-exec-8] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2022-05-31 10:38:25.959 [http-nio-9998-exec-8] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=a4e171f4cf9b6816acdfb9ae62c414d7&bigname=专科&intro=放疗科门诊&sign=e30222a5efcbad4377150495c66c2baf&hoscode=1000_01&depname=放疗科门诊&depcode=200004124&timestamp=1653964705957&
2022-05-31 10:38:26.035 [http-nio-9998-exec-8] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2022-05-31 10:38:26.039 [http-nio-9998-exec-8] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=a4e171f4cf9b6816acdfb9ae62c414d7&bigname=专科&intro=放疗科门诊(西院)&sign=e30222a5efcbad4377150495c66c2baf&hoscode=1000_01&depname=放疗科门诊(西院)&depcode=200004125&timestamp=1653964706037&
2022-05-31 10:38:26.120 [http-nio-9998-exec-8] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2022-05-31 10:38:26.123 [http-nio-9998-exec-8] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=a4e171f4cf9b6816acdfb9ae62c414d7&bigname=专科&intro=特需放疗科门诊&sign=e30222a5efcbad4377150495c66c2baf&hoscode=1000_01&depname=特需放疗科门诊&depcode=200004126&timestamp=1653964706121&
2022-05-31 10:38:26.199 [http-nio-9998-exec-8] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2022-05-31 10:38:26.203 [http-nio-9998-exec-8] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=a4e171f4cf9b6816acdfb9ae62c414d7&bigname=专科&intro=心理医学科门诊&sign=e30222a5efcbad4377150495c66c2baf&hoscode=1000_01&depname=心理医学科门诊&depcode=200004117&timestamp=1653964706201&
2022-05-31 10:38:26.280 [http-nio-9998-exec-8] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2022-05-31 10:38:26.283 [http-nio-9998-exec-8] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=a4e171f4cf9b6816acdfb9ae62c414d7&bigname=专科&intro=特需心理医学科门诊1&sign=e30222a5efcbad4377150495c66c2baf&hoscode=1000_01&depname=特需心理医学科门诊1&depcode=200004118&timestamp=1653964706281&
2022-05-31 10:38:26.361 [http-nio-9998-exec-8] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2022-05-31 10:38:26.365 [http-nio-9998-exec-8] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=a4e171f4cf9b6816acdfb9ae62c414d7&bigname=专科&intro=介入治疗门诊(放射科)&sign=e30222a5efcbad4377150495c66c2baf&hoscode=1000_01&depname=介入治疗门诊(放射科)&depcode=200004123&timestamp=1653964706362&
2022-05-31 10:38:26.442 [http-nio-9998-exec-8] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2022-05-31 10:38:26.445 [http-nio-9998-exec-8] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=a4e171f4cf9b6816acdfb9ae62c414d7&bigname=专科&intro=超声介入门诊&sign=e30222a5efcbad4377150495c66c2baf&hoscode=1000_01&depname=超声介入门诊&depcode=200004130&timestamp=1653964706444&
2022-05-31 10:38:26.523 [http-nio-9998-exec-8] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2022-05-31 10:38:26.527 [http-nio-9998-exec-8] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=a4e171f4cf9b6816acdfb9ae62c414d7&bigname=专科&intro=物理医学康复科门诊&sign=e30222a5efcbad4377150495c66c2baf&hoscode=1000_01&depname=物理医学康复科门诊&depcode=200004129&timestamp=1653964706525&
2022-05-31 10:38:26.606 [http-nio-9998-exec-8] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2022-05-31 10:38:26.610 [http-nio-9998-exec-8] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=a4e171f4cf9b6816acdfb9ae62c414d7&bigname=专科&intro=物理医学康复科门诊(西院)&sign=e30222a5efcbad4377150495c66c2baf&hoscode=1000_01&depname=物理医学康复科门诊(西院)&depcode=200004127&timestamp=1653964706608&
2022-05-31 10:38:26.687 [http-nio-9998-exec-8] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2022-05-31 10:38:26.691 [http-nio-9998-exec-8] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=a4e171f4cf9b6816acdfb9ae62c414d7&bigname=专科&intro=肠外肠内营养科门诊&sign=e30222a5efcbad4377150495c66c2baf&hoscode=1000_01&depname=肠外肠内营养科门诊&depcode=200004120&timestamp=1653964706689&
2022-05-31 10:38:26.768 [http-nio-9998-exec-8] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2022-05-31 10:38:26.772 [http-nio-9998-exec-8] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=a4e171f4cf9b6816acdfb9ae62c414d7&bigname=专科&intro=特需肠外肠内营养科门诊&sign=e30222a5efcbad4377150495c66c2baf&hoscode=1000_01&depname=特需肠外肠内营养科门诊&depcode=200004122&timestamp=1653964706770&
2022-05-31 10:38:26.849 [http-nio-9998-exec-8] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2022-05-31 10:38:26.853 [http-nio-9998-exec-8] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=a4e171f4cf9b6816acdfb9ae62c414d7&bigname=专科&intro=核医学科门诊&sign=e30222a5efcbad4377150495c66c2baf&hoscode=1000_01&depname=核医学科门诊&depcode=200004131&timestamp=1653964706851&
2022-05-31 10:38:26.929 [http-nio-9998-exec-8] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2022-05-31 10:38:26.935 [http-nio-9998-exec-8] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=a4e171f4cf9b6816acdfb9ae62c414d7&bigname=专科&intro=特需核医学门诊&sign=e30222a5efcbad4377150495c66c2baf&hoscode=1000_01&depname=特需核医学门诊&depcode=200004132&timestamp=1653964706932&
2022-05-31 10:38:27.011 [http-nio-9998-exec-8] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2022-05-31 10:38:27.015 [http-nio-9998-exec-8] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=a4e171f4cf9b6816acdfb9ae62c414d7&bigname=专科&intro=麻醉科&sign=e30222a5efcbad4377150495c66c2baf&hoscode=1000_01&depname=麻醉科&depcode=200004055&timestamp=1653964707013&
2022-05-31 10:38:27.091 [http-nio-9998-exec-8] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2022-05-31 10:38:27.094 [http-nio-9998-exec-8] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=a4e171f4cf9b6816acdfb9ae62c414d7&bigname=专科&intro=麻醉科疼痛门诊&sign=e30222a5efcbad4377150495c66c2baf&hoscode=1000_01&depname=麻醉科疼痛门诊&depcode=200004056&timestamp=1653964707092&
2022-05-31 10:38:27.171 [http-nio-9998-exec-8] INFO  com.ghw.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
